ID,EnterpriseID,TransDate,Basket ID,Trans Type,Unit Quantity,Net Sale Amount,Gross Sale Amount,Net Sales Amount with TAX,Discounted,Unit Cost,Description,Category,Sub Category,Brand,Season,Size,Cashier,CustomerID,LineNum
90,GRMT,3/7/5001,9.12E+11,Sale,2,11.98,11.98,11.98,,4.0833,FLOUNDER FILLET,GROCERY,,FREUND'S,,16 OZ,MAYLI P,7329019326,6
90,GRMT,3/8/5002,9.12E+11,Sale,1,2.19,2.19,2.19,TRUE,2.0833,GOLD DUCK SAUC,GROCERY,,GOLD'S,Holiday,40 OZ,MAYLI P,7329019326,7
90,GRMT,3/9/5003,9.12E+11,Sale,2,3,3,3,TRUE,1.4167,FRESCORTI  MAR,GROCERY,,FRESCORTI,,26 OZ,MAYLI P,7329019326,8
90,GRMT,3/9/5004,9.12E+11,Sale,1,3.79,3.79,3.79,,2.7717,BREAD CRUMBS H,GROCERY,,OSEM,,15 OZ,MAYLI P,7329019326,9
90,GRMT,3/10/5005,9.12E+11,Sale,3,2.97,2.97,2.97,TRUE,1,CHULENT MIX,GROCERY,,GEFEN,Holiday,16 OZ,MAYLI P,7329019326,10
90,GRMT,3/11/5006,9.12E+11,Sale,1,2.99,2.99,2.99,,0,POTATO IDAHO (,PRODUCE,,GPOD,,5 LB.,MAYLI P,7329019326,11
90,GRMT,3/12/5007,9.12E+11,Sale,1,1.5,1.5,1.5,TRUE,1.5833,CHOCOLATE SYRU,GROCERY,,BLOOMS,,22 OZ,MAYLI P,7329019326,12
90,GRMT,3/12/5008,9.12E+11,Sale,3.56,3.17,3.17,3.17,TRUE,0,MACINTOSH APPL,PRODUCE,,FARM FRESH,,4152,MAYLI P,7329019326,13
90,GRMT,3/13/5009,9.12E+11,Sale,1,1.5,1.5,1.5,,0,ONION BAG 3*LB,PRODUCE,,SWEET D,Easter,48 OZ.,MAYLI P,7329019326,14
90,GRMT,3/14/5010,9.12E+11,Sale,1.37,2.04,2.04,2.04,TRUE,0,STRING BEANS,PRODUCE,,FARM FRESH,,776,MAYLI P,7329019326,15
90,GRMT,3/15/5011,9.12E+11,Sale,6,1.98,1.98,1.98,TRUE,0,SUNKIST NAVEL,PRODUCE,,FARM FRESH,,4013,MAYLI P,7329019326,16
90,GRMT,3/15/5012,9.12E+11,Sale,2,3,3,3,TRUE,0,GRAPE TOMATOES,PRODUCE,,GARDEN R.,,10.5 Z,MAYLI P,7329019326,17
90,GRMT,3/16/5013,9.12E+11,Sale,1,1.5,1.5,1.5,TRUE,0,CANTALOPE US#1,PRODUCE,,PEACOCK,Easter,4050,MAYLI P,7329019326,18
90,GRMT,3/17/5014,9.12E+11,Sale,1,7.89,7.89,7.89,TRUE,7.8,SHREDDED PIZZA,DAIRY,,HAOLAM,,32 OZ,MAYLI P,7329019326,19
90,GRMT,3/18/5015,9.12E+11,Sale,1,7.89,7.89,7.89,TRUE,7.8,HAOLAM MOZZARE,DAIRY,,HAOLAM,Holiday,2 LBS,MAYLI P,7329019326,20
90,GRMT,3/18/5016,9.12E+11,Sale,2,5.18,5.18,5.18,,2.1111,FORTIFIED FAT,DAIRY,,PRIDE OF T,,64 OZ,MAYLI P,7329019326,21
90,GRMT,3/19/5017,9.12E+11,Sale,2,1.98,1.98,1.98,TRUE,1.03,GREEK YOGURT V,DAIRY,,GEVINA,Holiday,5.3 OZ,MAYLI P,7329019326,22
90,GRMT,3/20/5018,9.12E+11,Sale,2,1.98,1.98,1.98,TRUE,1.03,GREEK YOGURT S,DAIRY,,GEVINA,Holiday,5.3 OZ,MAYLI P,7329019326,23
90,GRMT,3/21/5019,9.12E+11,Sale,1,1.89,1.89,1.89,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,MAYLI P,7329019326,24
90,GRMT,3/21/5020,A12037105056,Sale,2.35,3.5,3.5,3.5,TRUE,0,STRING BEANS,PRODUCE,,FARM FRESH,,776,ELSA A,7329011945,1
90,GRMT,3/22/5021,A12037105056,Sale,1,3.99,3.99,3.99,,0,MANDARINS,PRODUCE,,SUNRAY,,3LB,ELSA A,7329011945,2
90,GRMT,3/23/5022,A12037105056,Sale,6,0.96,0.96,0.96,TRUE,0.1563,FUNZZ BBQ,GROCERY,,BEST S.,,1 OZ,ELSA A,7329011945,3
90,GRMT,3/24/5023,A12037105056,Sale,3,1.98,1.98,1.98,TRUE,0.62,QUAFFAY DREIDEL,GROCERY,,BLOOMS,misc,1 CT,ELSA A,7329011945,4
90,GRMT,3/24/5024,A12037105056,Sale,6,0.96,0.96,0.96,TRUE,0.1563,FUNZZ PIZZA,GROCERY,,BEST S.,,1 OZ,ELSA A,7329011945,5
90,GRMT,3/25/5025,A12037105056,Sale,2,15.78,15.78,15.78,TRUE,7.8,HAOLAM MOZZARE,DAIRY,,HAOLAM,Holiday,2 LBS,ELSA A,7329011945,6
90,GRMT,3/26/5026,A12037105056,Sale,2,15.78,15.78,15.78,TRUE,7.8,SHREDDED PIZZA,DAIRY,,HAOLAM,,32 OZ,ELSA A,7329011945,7
100,GRMT,3/27/5027,A12037105056,Sale,2,5.58,5.58,5.58,TRUE,2.6667,KISHKA,FROZEN,,MEAL MART,,16 OZ,ELSA A,7329011945,8
100,GRMT,3/27/5028,A12037105056,Sale,2,5.98,5.98,5.98,TRUE,2.25,WHIPPED CREAM,DAIRY,,GIVAT,Holiday,8 OZ,ELSA A,7329011945,9
100,GRMT,3/28/5029,A12037105056,Sale,2,3,3,3,TRUE,1.4167,FRESCORTI  MAR,GROCERY,,FRESCORTI,,26 OZ,ELSA A,7329011945,10
100,GRMT,3/29/5030,A12037105056,Sale,3,2.67,2.67,2.67,TRUE,0.8292,PIZZA SAUCE,GROCERY,,DON PEPINO,,15 OZ.,ELSA A,7329011945,11
100,GRMT,3/30/5031,A12037105056,Sale,2,12.98,12.98,12.98,TRUE,6.5,JERUSLM 2 PIZZ,FROZEN,,EDDIES,,40 OZ,ELSA A,7329011945,12
100,GRMT,3/30/5032,A12037105056,Sale,6,15.54,15.54,15.54,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,ELSA A,7329011945,13
100,GRMT,3/31/5033,A12037105056,Sale,3,3.99,3.99,3.99,TRUE,1.3333,BLOOM'S CHOC.,GROCERY,,BLOOM'S,,9 OZ,ELSA A,7329011945,14
100,GRMT,4/1/5034,A12037105056,Sale,24,1.92,1.92,1.99,TRUE,0.064,"9"" ROUND PAN",GROCERY,,PANS,,1 CT,ELSA A,7329011945,15
100,GRMT,4/2/5035,A12037105056,Sale,9,2.97,2.97,2.97,TRUE,0,SUNKIST NAVEL,PRODUCE,,FARM FRESH,,4013,ELSA A,7329011945,16
100,GRMT,4/2/5036,8.12E+11,Sale,2,2.38,2.38,2.38,,0.7504,DOMINO SUGAR L,GROCERY,,DOMINO,Holiday,16 OZ,YURY,7323677251,1
100,GRMT,4/3/5037,8.12E+11,Sale,1,4.99,4.99,4.99,,3.55,RICOTTA CHEESE,DAIRY,,HAOLAM,Holiday,16 OZ,YURY,7323677251,2
100,GRMT,4/4/5038,8.12E+11,Sale,4,5.56,5.56,5.56,,0.89,MHDRN YOGURT C,DAIRY,,MEHADRIN,Holiday,7 OZ,YURY,7323677251,3
100,GRMT,4/5/5039,8.12E+11,Sale,2,6.38,6.38,6.38,,2.3,AMERICAN CHEES,DAIRY,,HAOLAM,,8 OZ,YURY,7323677251,4
100,GRMT,4/5/5040,8.12E+11,Sale,7,6.93,6.93,6.93,TRUE,1.03,GREEK YOGURT S,DAIRY,,GEVINA,Holiday,5.3 OZ,YURY,7323677251,5
100,GRMT,4/6/5041,8.12E+11,Sale,1,2.99,2.99,2.99,,2.25,RYE BREAD 2 LB,GROCERY,,KORN'S,,32 OZ,YURY,7323677251,6
100,GRMT,4/7/5042,8.12E+11,Sale,1.59,1.89,1.89,1.89,,0,LOOSE CARROTS,PRODUCE,,GRIMWAY FA,Easter,181,YURY,7323677251,7
100,GRMT,4/8/5043,8.12E+11,Sale,1,6.69,6.69,6.69,,0,MACADAMIA ROAS,GG CANDY,,GG CANDY,,4 OZ,YURY,7323677251,8
100,GRMT,4/8/5044,8.12E+11,Sale,1,7.99,7.99,8.26,,0,HONEY GLAZED PECANS,GG CANDY,,GG CANDY,,7 OZ,YURY,7323677251,9
100,GRMT,4/9/5045,8.12E+11,Sale,2,3,3,3,TRUE,0,GRAPE TOMATOES,PRODUCE,,GARDEN R.,,10.5 Z,YURY,7323677251,10
100,GRMT,4/10/5046,8.12E+11,Sale,4,1.32,1.32,1.32,TRUE,0,SUNKIST NAVEL,PRODUCE,,FARM FRESH,,4013,YURY,7323677251,11
100,GRMT,4/11/5047,8.12E+11,Sale,2,3.38,3.38,3.38,,0.84,RONZONI ZITI #,GROCERY,,RONZONI,,16 OZ,YURY,7323677251,12
100,GRMT,4/11/5048,8.12E+11,Sale,2.07,1.43,1.43,1.43,,0,SWEET YAMS US#,PRODUCE,,SUN BUEATY,Easter,176,YURY,7323677251,13
100,GRMT,4/12/5049,8.12E+11,Sale,1,5.49,5.49,5.49,,3.0478,CANOLA OIL,GROCERY,,WESSON,,48 OZ.,YURY,7323677251,14
100,GRMT,4/13/5050,8.12E+11,Sale,3.55,2.45,2.45,2.45,,0,SPANISH ONIONS,PRODUCE,,SWEET D,,24,YURY,7323677251,15
100,GRMT,4/14/5051,8.12E+11,Sale,1,1.69,1.69,1.69,,1.1875,LOW FAT 1 PINT,DAIRY,,PRIDE OF T,,1 QT,YURY,7323677251,16
100,GRMT,4/14/5052,8.12E+11,Sale,1,1.19,1.19,1.19,,2.3333,HAAS AVOCADO,PRODUCE,,FARM FRESH,,4225,YURY,7323677251,17
100,GRMT,4/15/5053,8.12E+11,Sale,1,3.99,3.99,3.99,TRUE,2.7525,MAYONNAISE LIT,GROCERY,,HELLMANN'S,,30 OZ,YURY,7323677251,18
100,GRMT,4/16/5054,8.12E+11,Sale,1,1.79,1.79,1.85,,0.64,6 CAVITY MUFFIN PAN,GROCERY,,JET FOIL,,4 PK,YURY,7323677251,19
100,GRMT,4/17/5055,8.12E+11,Sale,1,1.49,1.49,1.49,,1.0233,DIAM CRYST KOS,GROCERY,,DIAMOND,Holiday,13 OZ,YURY,7323677251,20
100,GRMT,4/17/5056,8.12E+11,Sale,1,2.29,2.29,2.29,,1.625,PRIMA CHIVES S,GROCERY,,PRIMA,,.02 OZ,YURY,7323677251,21
100,GRMT,4/18/5057,8.12E+11,Sale,5,1.45,1.45,1.5,,0.9113,ALUMINUM COVER,GROCERY,,PANS,,1 CT,YURY,7323677251,22
100,GRMT,4/19/5058,8.12E+11,Sale,1,1.29,1.29,1.33,,0.7495,"8"" SQUARE PANS",GROCERY,,PANDORA,,5 PK,YURY,7323677251,23
100,GRMT,4/20/5059,8.12E+11,Sale,1.61,2.88,2.88,2.88,,0,BARTLETT PEARS,PRODUCE,,FARM FRESH,,4409,YURY,7323677251,24
100,GRMT,4/20/5060,8.12E+11,Sale,0.39,0.78,0.78,0.78,,0,SHALLOT ONIONS,PRODUCE,,FARM FRESH,,778,YURY,7323677251,25
100,GRMT,4/21/5061,8.12E+11,Sale,2,3.78,3.78,3.91,,1.0998,5 LB OBLONG 5P,GROCERY,,PANDORA,,5 PK,YURY,7323677251,26
100,GRMT,4/22/5062,8.12E+11,Sale,1.93,5.58,5.58,5.58,,1.1,PERSIAN CUCUMB,PRODUCE,,MAMAMIA,,111,YURY,7323677251,27
100,GRMT,4/23/5063,8.12E+11,Sale,1,3.29,3.29,3.29,,2.375,MUENSTER CHEES,DAIRY,,N&K,Holiday,6 OZ,YURY,7323677251,28
100,GRMT,4/23/5064,8.12E+11,Sale,1,3.19,3.19,3.19,,2.375,MOZZARELLA SHR,DAIRY,,HAOLAM,Holiday,8 OZ.,YURY,7323677251,29
100,GRMT,4/24/5065,8.12E+11,Sale,1,3.49,3.49,3.61,,2.3,2.25LB PANS W/ LIDS,GROCERY,,JETFOIL,,10 CT,YURY,7323677251,30
100,GRMT,4/25/5066,8.12E+11,Sale,1,2.79,2.79,2.89,,1.75,JETFOIL HALF S,GROCERY,,JETFOIL,,10 CT,YURY,7323677251,31
100,GRMT,4/26/5067,8.12E+11,Sale,1.11,4.43,4.43,4.43,,0,RED ROASTING P,PRODUCE,,MAMAMIA,,4088,YURY,7323677251,32
100,GRMT,4/26/5068,8.12E+11,Sale,2,2.18,2.18,2.25,TRUE,0.7083,PLASTIC CUPS 7 OZ,GROCERY,,PLASTIC H.,Holiday,100 CT,YURY,7323677251,33
100,GRMT,4/27/5069,8.12E+11,Sale,6.35,8.19,8.19,8.19,,0,GREEN SQUASH,PRODUCE,,SUNFED,Easter,29,YURY,7323677251,34
100,GRMT,4/28/5070,8.12E+11,Sale,1,2.19,2.19,2.19,TRUE,2.0833,GOLD DUCK SAUC,GROCERY,,GOLD'S,Holiday,40 OZ,YURY,7323677251,35
100,GRMT,4/29/5071,8.12E+11,Sale,2,4.38,4.38,4.38,TRUE,1.5833,KOSHER DILL GH,GROCERY,,B&G,,32 OZ,YURY,7323677251,36
100,GRMT,4/29/5072,8.12E+11,Sale,5,1.5,1.5,1.55,,0.1623,32 OZ CONTAINE,GROCERY,,NEW SPRING,,709,YURY,7323677251,37
100,GRMT,4/30/5073,8.12E+11,Sale,1,5.99,5.99,6.2,,4.4875,PLASTICO PLATE,GROCERY,,PLASTIC-O,Holiday,100 CT,YURY,7323677251,38
100,GRMT,5/1/5074,8.12E+11,Sale,1,4.49,4.49,4.49,,2.88,HUMMUS SINGLES,DAIRY,,SABRA,,6 CUPS,YURY,7323677251,39
100,GRMT,5/2/5075,8.12E+11,Sale,1,2.49,2.49,2.49,,1.75,DOLE COLESLAW,PRODUCE,,DOLE,,14 OZ,YURY,7323677251,40
100,GRMT,5/2/5076,8.12E+11,Sale,1,8.99,8.99,8.99,,6.9,BODEK ROMAINE,PRODUCE,,BODEK,,24 OZ,YURY,7323677251,41
100,GRMT,5/3/5077,8.12E+11,Sale,2,4.98,4.98,4.98,TRUE,2.5833,HONEY BEARS,GROCERY,,LIEBER'S,Holiday,12 OZ,YURY,7323677251,42
100,GRMT,5/4/5078,8.12E+11,Sale,1,2.99,2.99,2.99,,2.3,BODEK RED CABB,PRODUCE,,BODEK,,8 OZ.,YURY,7323677251,43
100,GRMT,5/5/5079,8.12E+11,Sale,5,1.95,1.95,2.02,TRUE,0.2896,MLKI/MCHNO/4PK,GROCERY,,ELITE,misc,.53 OZ,YURY,7323677251,44
100,GRMT,5/5/5080,8.12E+11,Sale,2,1.98,1.98,2.05,TRUE,0.75,BILL OF GOODS,GROCERY,,ONEG,misc,.63 OZ,YURY,7323677251,45
100,GRMT,5/6/5081,8.12E+11,Sale,1,1.19,1.19,1.19,,0.72,CHICK PEAS,DAIRY,,SHLOIMYS H,,4.5 OZ,YURY,7323677251,46
100,GRMT,5/7/5082,8.12E+11,Sale,1,3.29,3.29,3.29,,2.45,GF OJ 1/2G ORI,DAIRY,,GOLDEN FLO,Holiday,64 OZ,YURY,7323677251,47
100,GRMT,5/8/5083,8.12E+11,Sale,2,3.78,3.78,3.78,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,YURY,7323677251,48
100,GRMT,5/8/5084,8.12E+11,Sale,2.09,6.88,6.88,6.88,,0,CHICKEN LEGS K,MEAT,,CHICKEN,,,YURY,7323677251,49
100,GRMT,5/9/5085,8.12E+11,Sale,1.97,6.48,6.48,6.48,,0,CHICKEN LEGS K,MEAT,,CHICKEN,,,YURY,7323677251,50
100,GRMT,5/10/5086,8.12E+11,Sale,2.04,6.71,6.71,6.71,,0,CHICKEN LEGS K,MEAT,,CHICKEN,,,YURY,7323677251,51
100,GRMT,5/11/5087,5.12E+11,Sale,5,2.5,2.5,2.5,,0,FRESH KIWI,PRODUCE,,FARM FRESH,Easter,4030,LESLY T,7329017703,1
100,GRMT,5/11/5088,5.12E+11,Sale,2.3,6.88,6.88,6.88,,0,ENDIVE'S,PRODUCE,,FARM FRESH,Easter,,LESLY T,7329017703,2
100,GRMT,5/12/5089,5.12E+11,Sale,1,2.59,2.59,2.59,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,LESLY T,7329017703,3
100,GRMT,5/13/5090,5.12E+11,Sale,1,3.15,3.15,3.26,,1.7,BIC WITE OUT,GROCERY,,BIC,,,LESLY T,7329017703,4
100,GRMT,5/14/5091,5.12E+11,Sale,1,3.99,3.99,3.99,,2.5183,SMALL G/F CHAL,FROZEN,,KATZ,,7 OZ,LESLY T,7329017703,5
100,GRMT,5/14/5092,5.12E+11,Sale,1,0.99,0.99,0.99,,0.6604,JOYVA MARSHMAL,GROCERY,,JOYVA,,1.3 OZ,LESLY T,7329017703,6
100,GRMT,5/15/5093,4.12E+11,Sale,2,27.98,27.98,28.94,TRUE,13.75,CS CASE JETFOIL,GROCERY,,JET FOIL,,100 CT,MIGUEL I,1111111111,1
100,GRMT,5/16/5094,4.12E+11,Sale,2,5.98,5.98,5.98,TRUE,2.9167,HADDAR WAFERS,GROCERY,,HADDAR,,40 PK,MIGUEL I,1111111111,2
100,GRMT,5/17/5095,4.12E+11,Sale,2,1.32,1.32,1.37,TRUE,0.75,KLIK BALLS,GROCERY,,KLIK,,1.06 Z,MIGUEL I,1111111111,3
100,GRMT,5/17/5096,4.12E+11,Sale,2,2.5,2.5,2.5,TRUE,1.2,KLIK CRISPINI,GROCERY,,KLIK,,3 OZ,MIGUEL I,1111111111,4
100,GRMT,5/18/5097,4.12E+11,Sale,2,8.98,8.98,8.98,TRUE,4.5,KOSURE HOT COC,GROCERY,,KO-SURE,Holiday,23 OZ,MIGUEL I,1111111111,5
100,GRMT,5/19/5098,4.12E+11,Sale,2,7.78,7.78,7.78,TRUE,3.9167,CANOLA OIL,GROCERY,,GEFEN,,96 OZ,MIGUEL I,1111111111,6
100,GRMT,5/20/5099,4.12E+11,Sale,1,8.69,8.69,8.69,TRUE,8.65,LEBEN CHOCOLATE FAMI,DAIRY,,MEHADRIN,Holiday,12X6OZ,MIGUEL I,1111111111,7
100,GRMT,5/21/5100,4.12E+11,Sale,1,2.59,2.59,2.59,,2.1111,LOWFAT MILK 1/,DAIRY,,PRIDE OF T,,64 OZ,MIGUEL I,1111111111,8
100,GRMT,5/22/5101,4.12E+11,Sale,1,1.89,1.89,1.89,,1.64,EGGS EXTRA LAR,DAIRY,,SAUDER'S,Holiday,12 CT,MIGUEL I,1111111111,9
100,GRMT,5/23/5102,B12037105233,Sale,0,0,0,0,,0.087,"8"" ROUND PAN",GROCERY,,PANS,,1 CT,HETAVBHAI,1111111111,1
100,GRMT,5/24/5103,B12037105233,Sale,0,0,0,0,,0.0539,"7"" ROUND PAN",GROCERY,,PANS,Holiday,1 CT,HETAVBHAI,1111111111,2
100,GRMT,5/24/5104,B12037105233,Sale,12,0.96,0.96,0.99,TRUE,0.064,"9"" ROUND PAN",GROCERY,,PANS,,1 CT,HETAVBHAI,1111111111,3
100,GRMT,5/25/5105,B12037105233,Sale,1,21.99,21.99,21.99,TRUE,0,CASE ASPEN TIS,GROCERY,,ASPEN,Holiday,36 CT,HETAVBHAI,1111111111,4
100,GRMT,5/26/5106,B12037105233,Sale,1,4.99,4.99,4.99,,3.75,DOUBLE DIPPED,GROCERY,,PASYISROEL,,8 CT,HETAVBHAI,1111111111,5
100,GRMT,5/27/5107,B12037105233,Sale,1,2.99,2.99,2.99,,1.721,SUGAR PURE CAN,GROCERY,,DOMINO,Holiday,4 LB,HETAVBHAI,1111111111,6
100,GRMT,5/27/5108,B12037105233,Sale,3,3.99,3.99,3.99,TRUE,1.3333,BLOOM'S CHOC.,GROCERY,,BLOOM'S,,9 OZ,HETAVBHAI,1111111111,7
100,GRMT,5/28/5109,B12037105233,Sale,1,1.89,1.89,1.89,TRUE,1.875,B&B NISH NOSH,GROCERY,,B&B,,10.6 Z,HETAVBHAI,1111111111,8
100,GRMT,5/29/5110,B12037105233,Sale,2,5.58,5.58,5.58,TRUE,2.75,MAYONNAISE LIT,GROCERY,,GEFEN,,32 OZ,HETAVBHAI,1111111111,9
100,GRMT,5/30/5111,5.12E+11,Sale,4.98,14.39,14.39,14.39,,0,CHIC LEGS SFP,MEAT,,CHICKEN,,,LESLY T,7329016704,1
100,GRMT,5/30/5112,5.12E+11,Sale,5.11,14.77,14.77,14.77,,0,CHIC LEGS SFP,MEAT,,CHICKEN,,,LESLY T,7329016704,2
100,GRMT,5/31/5113,5.12E+11,Sale,1,2.49,2.49,2.49,TRUE,3.25,CHEERIOS 14*OZ,GROCERY,,GENERAL M.,,12 OZ.,LESLY T,7329016704,3
100,GRMT,6/1/5114,5.12E+11,Sale,48,65.99,65.99,65.99,TRUE,1.3542,SOLID WHITE TU,GROCERY,,DAGIM,Holiday,6 OZ,LESLY T,7329016704,4
100,GRMT,6/2/5115,5.12E+11,Sale,3.51,4.53,4.53,4.53,,0,PLUM TOMATOES,PRODUCE,,BONANZA,Easter,2,LESLY T,7329016704,5
100,GRMT,6/2/5116,5.12E+11,Sale,0.98,0.87,0.87,0.87,,0,RED ONIOS,PRODUCE,,FARM FRESH,,25,LESLY T,7329016704,6
100,GRMT,6/3/5117,5.12E+11,Sale,6,3.96,3.96,3.96,TRUE,0.62,QUAFFAY DREIDEL,GROCERY,,BLOOMS,misc,1 CT,LESLY T,7329016704,7
100,GRMT,6/4/5118,5.12E+11,Sale,2,3,3,3,TRUE,2.2083,LIEBERS CRACKE,GROCERY,,LIEBER'S,`,10.3OZ,LESLY T,7329016704,8
100,GRMT,6/5/5119,5.12E+11,Sale,2,1.98,1.98,2.05,,0.7488,DART 10 OZ FOA,GROCERY,,DART,,25CT,LESLY T,7329016704,9
100,GRMT,6/5/5120,5.12E+11,Sale,2,5.98,5.98,5.98,TRUE,3,KIF KEF MINI C,GROCERY,,ELITE,,14.1OZ,LESLY T,7329016704,11
100,GRMT,6/6/5121,5.12E+11,Sale,1,2.99,2.99,2.99,,2.25,RYE BREAD 2 LB,GROCERY,,KORN'S,,32 OZ,LESLY T,7329016704,12
100,GRMT,6/7/5122,5.12E+11,Sale,2,4.38,4.38,4.38,TRUE,2.0833,GOLD DUCK SAUC,GROCERY,,GOLD'S,Holiday,40 OZ,LESLY T,7329016704,13
100,GRMT,6/8/5123,5.12E+11,Sale,1,1.99,1.99,1.99,TRUE,2,SANDWICH SLICE,GROCERY,,GEFEN,,16 OZ,LESLY T,7329016704,14
100,GRMT,6/8/5124,5.12E+11,Sale,1,2.79,2.79,2.79,,2.05,BREAD MEZONOS/HAMOTZ,GROCERY,,STERN'S,,16 OZ,LESLY T,7329016704,16
100,GRMT,6/9/5125,5.12E+11,Sale,3,4.17,4.17,4.17,,1.04,GREEK NONFAT Y,DAIRY,,NORMAN'S,Holiday,6 OZ,LESLY T,7329016704,17
100,GRMT,6/10/5126,5.12E+11,Sale,3,3.99,3.99,3.99,TRUE,1.32,CREME YOGURT STRAWBE,DAIRY,,NORMANS,,4.5 OZ,LESLY T,7329016704,18
100,GRMT,6/11/5127,5.12E+11,Sale,1,6.49,6.49,6.49,TRUE,6.5,JERUSLM 2 PIZZ,FROZEN,,EDDIES,,40 OZ,LESLY T,7329016704,19
100,GRMT,6/11/5128,5.12E+11,Sale,1,3.69,3.69,3.69,,2.65,WRAP IT SUNDRI,GROCERY,,PASYISROEL,,13 OZ,LESLY T,7329016704,20
100,GRMT,6/12/5129,5.12E+11,Sale,1,2.19,2.19,2.19,TRUE,2.1,HAOLAM MUENSTR,DAIRY,,HAOLAM,Holiday,6 OZ.,LESLY T,7329016704,21
100,GRMT,6/13/5130,5.12E+11,Sale,1,3.69,3.69,3.69,,2.65,WRAP IT SUNDRI,GROCERY,,PASYISROEL,,13 OZ,LESLY T,7329016704,22
100,GRMT,6/14/5131,5.12E+11,Sale,1,1.5,1.5,1.5,TRUE,1.4733,MC*CAIN FRENCH,FROZEN,,MCCAIN,,32 OZ.,LESLY T,7329016704,23
100,GRMT,6/14/5132,5.12E+11,Sale,3.18,4.1,4.1,4.1,,0,KIRBY,PRODUCE,,WISH FARMS,,14,LESLY T,7329016704,24
100,GRMT,6/15/5133,5.12E+11,Sale,1,1.89,1.89,1.89,,1.3292,CHIC PEAS,GROCERY,,GEFEN,Holiday,16 OZ,LESLY T,7329016704,25
100,GRMT,6/16/5134,5.12E+11,Sale,3,0.75,0.75,0.75,,0.1771,LAFFY TAFFY RO,GROCERY,,WONKA,,0.9 OZ,LESLY T,7329016704,26
100,GRMT,6/17/5135,5.12E+11,Sale,5.37,22.5,22.5,22.5,,0,CHICKEN CUTLET,MEAT,,CHICKEN,,,LESLY T,7329016704,27
100,GRMT,6/17/5136,5.12E+11,Sale,2,5.98,5.98,5.98,,0,POTATO IDAHO (,PRODUCE,,GPOD,,5 LB.,LESLY T,7329016704,28
100,GRMT,6/18/5137,5.12E+11,Sale,1.62,2.41,2.41,2.41,TRUE,0,STRING BEANS,PRODUCE,,FARM FRESH,,776,LESLY T,7329016704,29
100,GRMT,6/19/5138,5.12E+11,Sale,3.32,2.29,2.29,2.29,,0,YELLOW BANANAS,PRODUCE,,DOLE,Easter,125,LESLY T,7329016704,30
100,GRMT,6/20/5139,5.12E+11,Sale,2,1.98,1.98,1.98,TRUE,1,CHULENT MIX,GROCERY,,GEFEN,Holiday,16 OZ,LESLY T,7329016704,31
100,GRMT,6/20/5140,5.12E+11,Sale,10,3.34,3.34,3.34,TRUE,0.275,HONEY WHEAT BR,GROCERY,,HADDAR,,1.5 OZ,LESLY T,7329016704,32
100,GRMT,6/21/5141,5.12E+11,Sale,2.53,3.26,3.26,3.26,,0,GREEN SQUASH,PRODUCE,,SUNFED,Easter,29,LESLY T,7329016704,33
100,GRMT,6/22/5142,5.12E+11,Sale,1.9,2.64,2.64,2.64,,0,GOLDEN DEL AP,PRODUCE,,FARM FRESH,,4021,LESLY T,7329016704,34
100,GRMT,6/23/5143,5.12E+11,Sale,2.01,1.39,1.39,1.39,,0,SWEET YAMS US#,PRODUCE,,SUN BUEATY,Easter,176,LESLY T,7329016704,35
100,GRMT,6/23/5144,5.12E+11,Sale,1,4.69,4.69,4.69,,3.45,COTTAGE CHEESE,DAIRY,,J&J,Holiday,16 OZ,LESLY T,7329016704,36
100,GRMT,6/24/5145,5.12E+11,Sale,1,1.34,1.34,1.34,TRUE,1.25,POPCORN MICROW,GROCERY,,MISHPACHA,,3 PK,LESLY T,7329016704,37
100,GRMT,6/25/5146,5.12E+11,Sale,1,8.99,8.99,8.99,,5.7917,DAIRY CHOCOLATE COIN,GROCERY,,LIEBER'S,misc,24 CT,LESLY T,7329016704,38
100,GRMT,6/26/5147,5.12E+11,Sale,4,6,6,6,TRUE,0,GRAPE TOMATOES,PRODUCE,,GARDEN R.,,10.5 Z,LESLY T,7329016704,39
100,GRMT,6/26/5148,5.12E+11,Sale,0,0,0,0,,1.4733,MC*CAIN FRENCH,FROZEN,,MCCAIN,,20 OZ,LESLY T,7329016704,40
100,GRMT,6/27/5149,5.12E+11,Sale,0,0,0,0,,1.9583,SEASONED CRINKLE CUT,FROZEN,,MCCAIN,,26 OZ,LESLY T,7329016704,41
100,GRMT,6/28/5150,5.12E+11,Sale,2,7.98,7.98,7.98,TRUE,4,PREMIUM STRAWB,FROZEN,,BODEK,,16 OZ,LESLY T,7329016704,42
100,GRMT,6/29/5151,5.12E+11,Sale,3,2.97,2.97,2.97,TRUE,1.03,LIGHT GREEK YO,DAIRY,,GEVINA,Holiday,5 OZ,LESLY T,7329016704,43
100,GRMT,6/29/5152,5.12E+11,Sale,5,5.95,5.95,5.95,,2.3333,HAAS AVOCADO,PRODUCE,,FARM FRESH,,4225,LESLY T,7329016704,44
